product_id,name,manufacturer,vga_type,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
75177,Laptop ASUS Gaming ROG Strix SCAR 18 G834JYR-R6011W,asus,card rời,399.0,294.0,23.1,Mini LED 2.5K 16:10 <br>Thời gian phản hồi 3 ms <br> Độ sáng 1100 nits<br> Độ phủ màu DCI-P3 100.00%<br> Màn hình chống chói<br> G-Sync<br> ROG Nebula HDR Display,90.0,hd,2.0,i9-14900HX-T6K,5600.0,,Mini Led,,,240.0,,,16.0
75182,Laptop ASUS Gaming ROG Strix SCAR 16 G634JZR-NM009W,asus,card rời,354.0,264.0,22.6,Mini LED 2.5K 16:10<br>Thời gian phản hồi 3 ms <br> Độ sáng 1100 nits<br> Độ phủ màu DCI-P3 100%<br> Màn hình chống chói<br> G-Sync<br> ROG Nebula HDR Display,90.0,hd,2.0,14900HX,5600.0,,Mini Led,110000000.0,,240.0,,,12.0
79820,Laptop ASUS Gaming ROG Zephyrus G16 GU605MV-QR196WS,asus,card rời,354.0,246.0,14.9,Thời gian phản hồi (G2G) 0.2ms <br> Độ phủ màu DCI-P3 100%<br> Độ sáng 500 nit<br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR,90.0,full hd,0.0,185H,,16.0,Tấm nền Oled,,5.1,240.0,22.0,2.3,8.0
80312,Laptop ASUS Exptertbook B9403CVA-KM0351X,asus,card tích hợp,311.0,215.0,15.7,Độ sáng 400nits <br> Gam màu 100% sRGB<br>HDR True Black 600,63.0,full hd,0.0,1355U,,10.0,Tấm nền Oled,0.0,5.0,90.0,,1.7,
104145,Laptop ASUS V16 K3607VU-RP280W,asus,card rời,357.0,250.7,18.0,Độ sáng 300nits<br>Độ phủ màu 45% NTSC <br>Màn hình chống chói,63.0,full hd,,210H,,8.0,,,4.8,144.0,12.0,2.2,6.0
86692,Laptop MSI Stealth 16 AI Studio A1VGG-240VN,msi,card rời,355.8,259.7,19.9,,99.9,full hd,2.0,155H,5600.0,16.0,Tấm nền IPS,64990000.0,4.8,240.0,22.0,3.8,8.0
78906,Laptop MSI Cyborg 15 A13UC 861VN,msi,card rời,359.4,250.3,21.9,45%NTSC IPS,53.5,hd,2.0,13420H,,,,0.0,,144.0,,,
79822,Laptop Lenovo LOQ 15IAX9 83GS000JVN,lenovo,card rời,359.9,258.7,21.9,Độ sáng 300nits <br> Màn hình chống chói <br> G-SYNC <br> Độ phủ màu 100% sRGB,60.0,hd,,12450HX,4800.0,8.0,Tấm nền IPS,,4.4,144.0,12.0,,6.0
84172,Laptop Acer Gaming Aspire 5 A515-58GM-598J,acer,card rời,361.0,237.0,17.9,Độ sáng 250 Nits <br> Độ phủ màu NTSC 45% <br> Acer ComfyView,50.0,full hd,2.0,13420H,3200.0,8.0,Tấm nền IPS,,4.6,144.0,12.0,,4.0
84387,Laptop Lenovo Ideapad Slim 5 16IAH8 83BG001XVN,lenovo,card tích hợp,356.0,251.0,17.9,Độ sáng 300nits <br> Màn hình chống chói <br> Độ phủ màu 45% NTSC <br> TÜV Low Blue Light,56.6,full hd,0.0,12450H,4800.0,8.0,Tấm nền IPS,,4.4,,12.0,2.0,
56859,Laptop HP Gaming Victus 16-D1187TX 7C0S4PA,hp,card rời,370.0,260.0,23.5,"Tần số quét 144 Hz <br> Màn hình chống chói<br> Độ phủ màu 250 nits, 45%NTSC",70.0,hd,1.0,12700H,4800.0,14.0,Tấm nền IPS,,4.7,,20.0,,4.0
57507,Laptop HP Pavilion 15-EG2087TU 7C0Q9PA,hp,card tích hợp,360.2,234.0,17.9,"IPS, Micro-edge, BrightView, 250nits, 45%NTSC",41.0,hd,2.0,1215U,3200.0,,Tấm nền IPS,,,,,,
58132,Laptop HP Gaming Victus 16-D1191TX 7C0S5PA,hp,card rời,370.0,260.0,23.5,Tần số quét 144 Hz<br> Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 45% NTSC,70.0,hd,2.0,12500H,4800.0,8.0,Tấm nền IPS,,4.5,,16.0,3.3,4.0
58134,Laptop HP Gaming Victus 16-D1193TX 7C138PA,hp,card rời,370.0,260.0,23.5,Tần số quét 144 Hz<br> Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 45% NTSC,70.0,hd,1.0,12500H,4800.0,12.0,Tấm nền IPS,,4.5,,16.0,3.3,4.0
58162,Laptop HP Gaming Victus 16-E0170AX 4R0U7PA,hp,card rời,370.0,260.0,23.5,"144 Hz, Chống chói Anti Glare, IPS",70.0,hd,2.0,5800H,3200.0,,Tấm nền IPS,24990000.0,,,,,4.0
68454,Laptop Lenovo Legion Slim 5 16APH8 82Y9002YVN,lenovo,card rời,359.7,260.3,19.9,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu 100% sRGB<br>Dolby Vision<br>FreeSync<br>G-SYNC<br>Ánh sáng xanh thấp,80.0,full hd,2.0,7840HS,5600.0,8.0,Tấm nền IPS,,5.1,165.0,16.0,3.8,8.0
70291,Laptop MSI Cyborg 15 A12UC-621VN,msi,card rời,359.0,250.0,21.9,Độ phủ màu 45% NTSC,53.5,hd,2.0,12450H,4800.0,8.0,Tấm nền IPS,,4.4,144.0,12.0,,4.0
71863,Laptop Acer Gaming Aspire 7 A715-76-728X,acer,,362.3,237.4,19.9,Acer ComfyView LED-backlit,,hd,2.0,12650H,,,Tấm nền IPS,19990000.0,,60.0,,3.5,
71871,Laptop Acer Aspire 5 A515-58P-56RP,acer,card tích hợp,362.9,237.5,18.0,Acer ComfyView,50.0,hd,0.0,1335U,,,Tấm nền IPS,16990000.0,4.6,,,3.4,
72273,Laptop Acer Asprie 5 A514-56P-55K5,acer,card tích hợp,318.8,225.5,18.0,,50.0,hd,0.0,1335U,6400.0,10.0,Tấm nền IPS,16990000.0,4.6,,12.0,1.3,
73256,Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0006VN,lenovo,card rời,324.1,215.7,17.1,Màn hình chống chói<br>Độ phủ màu 100% sRGB<br>TÜV Low Blue Light,47.0,full hd,,7530U,3200.0,6.0,Tấm nền IPS,,4.5,,12.0,2.0,
65147,Laptop HP 240 G9 6L1X3,hp,card rời,324.0,225.9,19.9,Tần số quét 60Hz,80.0,,2.0,1215U,3200.0,6.0,Tấm nền IPS,,4.4,,8.0,1.2,
94386,Laptop Dell Inspiron 15 3530 71043885,dell,card tích hợp,358.5,235.6,19.0,,,,2.0,1334U,2660.0,,Tấm nền IPS,19290000.0,,120.0,,,
95674,Laptop Acer Aspire Lite 16 Gen 2 AL16-52P-572A,acer,card tích hợp,357.6,247.0,18.9,"Độ sáng 300 nits<br>Độ phủ màu NTSC 45%<br>""Acer ComfyView LED-backlit TFT LCD<br>Góc nhìn rộng lên đến 170 độ",58.0,full hd,2.0,1334U,2400.0,10.0,Tấm nền IPS,,4.6,60.0,12.0,3.4,
97941,Laptop HP Gaming OMEN 16-WF1139TX A2NS1PA,hp,card rời,369.0,259.4,23.5,Độ phủ màu 100% sRGB<br>Độ sáng 300 nits<br>Thời gian phản hồi 3 ms<br> Màn hình chống chói<br> Ánh sáng xanh thấp,83.0,full hd,2.0,14700HX,2800.0,20.0,Tấm nền IPS,,5.5,240.0,28.0,,8.0
93345,Laptop Acer Nitro V 15 ProPanel ANV15-51-73UU,acer,card rời,362.3,239.9,22.9,Độ sáng 300nits <br>Độ phủ màu sRGB 100%<br>Màn hình LCD TFT đèn nền LED ComfyView của Acer <br>Góc nhìn rộng lên đến 170 độ<br> Thiết kế siêu mỏng,57.0,hd,2.0,13620H,2600.0,10.0,Tấm nền IPS,,4.9,180.0,12.0,3.6,6.0
100218,Laptop Dell XPS 14 9440 71054773,dell,card rời,320.0,216.0,18.0,,69.5,full hd,,155H,3733.5,16.0,Tấm nền Oled,,4.8,48.0,,,6.0
101232,Laptop Lenovo ThinkBook 14 G7 IML 21MR006YVN,lenovo,card tích hợp,313.5,224.0,16.9,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu 45% NTSC,45.0,full hd,2.0,125U,5600.0,12.0,Tấm nền IPS,22590000.0,4.3,60.0,14.0,,
104157,Laptop ASUS ROG Zephyrus G14 GA403WR-QS103WS,asus,card rời,311.0,220.0,15.9,Độ sáng 500 nits<br>Độ phủ màu DCI-P3 100%<br>Màn hình bóng<br>G-Sync / Adaptive-Sync<br>ROG Nebula Display<br>Dolby Vision HDR<br>ROG intelligent cooling,73.0,full hd,0.0,HX 370,8000.0,12.0,Tấm nền Oled,,5.1,120.0,24.0,2.0,12.0
102132,Laptop Dell XPS 13 9350 XPSU7016W1,dell,card tích hợp,295.3,199.1,15.3,Độ phủ màu 100% DCI-P3<br> Độ sáng 500 nits<br> Anti-Reflect,3.0,hd,0.0,256V,4266.5,8.0,Tấm nền IPS,61990000.0,4.8,120.0,,,
102327,Laptop Acer Aspire Lite 14 AL14-51P-35QD NX.J84SV.001,acer,card tích hợp,313.3,219.5,18.9,Độ sáng 300nits <br>Độ phủ màu NTSC 45%,58.0,full hd,2.0,1305U,2400.0,5.0,Tấm nền IPS,,4.5,60.0,6.0,3.3,
102865,Laptop HP Envy X360 14-FA0096AU AY8U6PA,hp,card tích hợp,313.3,218.9,16.9,Độ phủ màu 100% DCI-P3<br>Độ sáng 500 nit<br>Thời gian phản hồi 0.2 ms<br> Hỗ trợ 1.07 tỷ màu (ở chế độ HDR)<br> Corning Gorilla Glass NBTTM<br> Ánh sáng xanh thấp<br>SDR 400 nit,59.0,full hd,0.0,8640HS,3200.0,6.0,Tấm nền Oled,,4.9,48.0,12.0,,
102880,Laptop HP Spectre X360 14-EU0051TU A2NL3PA,hp,card tích hợp,313.7,220.4,16.9,Hỗ trợ 1.07 tỷ màu (ở chế độ HDR)<br>Thời gian phản hồi 0.2ms<br> Corning Gorilla Glass NBTTM chống phản chiếu<br> Ánh sáng xanh thấp<br> SDR 400 nit<br> HDR 500 nit<br> Độ phủ màu 100% DCI-P3,68.0,full hd,0.0,155H,3733.5,16.0,Tấm nền Oled,,4.8,48.0,22.0,,
102892,Laptop HP Gaming OMEN 16-WF1137TX A2NR9PA,hp,card rời,369.0,259.4,23.5,Thời gian phản hồi 3 ms<br> Ánh sáng xanh thấp<br> Độ sáng 300 nits<br> Độ phủ màu 100% sRGB,83.0,full hd,2.0,14900HX,2800.0,24.0,Tấm nền IPS,,5.8,240.0,32.0,,8.0
103015,Laptop MSI Cyborg 15 A13VFK-876VN,msi,card rời,359.4,250.3,21.9,Độ phủ màu 45% NTSC <br>Màn hình chống chói,53.5,hd,2.0,13620H,5200.0,,Tấm nền IPS,29990000.0,,144.0,,,
103523,Laptop Dell XPS 13 9350 71058714,dell,card tích hợp,295.3,199.1,14.8,Chống phản chiếu<br> Độ sáng 500 nit<br> EyeSafe<br> InfinityEdge,55.0,full hd,0.0,226V,4266.5,8.0,Tấm nền WVA,60990000.0,4.5,120.0,8.0,2.1,
103919,Laptop MSI Venture Pro 16 AI A1VEG-003VN,msi,card rời,359.3,245.2,22.1,Độ phủ màu 100% DCI-P3<br> VESA DisplayHDR True Black 600,55.2,hd,2.0,155H,5600.0,,Tấm nền Oled,,4.8,120.0,,0.9,6.0
104176,Laptop Lenovo Yoga Slim 7 14IMH9 83CV008EVN,lenovo,card tích hợp,312.0,221.0,14.9,Độ sáng 400nits Glossy<br> Độ phủ màu 100% DCI-P3<br> Eyesafe<br> Dolby Vision<br> DisplayHDR True Black 500,65.0,full hd,0.0,125H,7467.0,14.0,Tấm nền Oled,25990000.0,4.5,60.0,18.0,,
104178,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0037VN,lenovo,card tích hợp,312.0,219.3,13.9,Độ sáng 1100nits (peak) / 500nits (typical) Glossy<br> Độ phủ màu 100% DCI-P3<br> Eyesafe<br> Dolby Vision<br> DisplayHDR True Black 1000<br> X-Rite<br> PureSight Pro,70.0,full hd,0.0,258V,8533.0,8.0,Tấm nền Oled,37990000.0,4.8,120.0,8.0,,
104184,Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX001KVN,lenovo,card rời,313.4,222.0,16.9,Độ sáng 400nits Glossy<br> Độ phủ màu 100% DCI-P3<br> DisplayHDR True Black 500,60.0,full hd,2.0,340,4800.0,6.0,Tấm nền Oled,22990000.0,4.8,,12.0,2.0,
